#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
ForumEvent,,,1615340315424362057,719812335644664343,,,2/6/2018,,
ForumEvent,,,1615340315424362057,654363648610924719,,,2/6/2018,,
ForumEvent,,,1615340315424362057,1452682548633398493,,,2/7/2018,,
ForumEvent,,,1615340315424362057,331382575170093083,,,2/7/2018,,
ForumEvent,,,1615340315424362057,854512245907702041,,,2/8/2018,,
ForumEvent,,,1615340315424362057,1125035679595945401,,,2/8/2018,,
ForumEvent,,,1615340315424362057,1102446454105642785,,,2/8/2018,,
ForumEvent,,,1615340315424362057,1442385144614934590,,,2/9/2018,,
ForumEvent,,,1615340315424362057,246757030214312617,,,2/9/2018,,
ForumEvent,,,1615340315424362057,531753285022551582,,,2/9/2018,,
ForumEvent,,,1615340315424362057,731820987222394772,,,2/10/2018,,
ForumEvent,,,1615340315424362057,194231328640410442,,,2/10/2018,,
ForumEvent,,,1615340315424362057,222153114222538647,,,2/10/2018,,
ForumEvent,,,1615340315424362057,1313059011068432049,,,2/11/2018,,
ForumEvent,,,1615340315424362057,646095429933628423,,,2/11/2018,,
ForumEvent,,,1615340315424362057,1586574101470576254,,,2/12/2018,,
ForumEvent,,,1615340315424362057,1431349314421317825,,,2/12/2018,,
ForumEvent,,,1615340315424362057,633664504911260602,,,2/12/2018,,
ForumEvent,,,1615340315424362057,933822264716973335,,,2/13/2018,,
ForumEvent,,,1615340315424362057,521048020103061141,,,2/13/2018,,
ForumEvent,,,1615340315424362057,780336025301312850,,,2/13/2018,,
ForumEvent,,,1615340315424362057,385743312643111671,,,2/14/2018,,
ForumEvent,,,1615340315424362057,438187529101502334,,,2/14/2018,,
ForumEvent,,,1615340315424362057,360207923766625663,,,2/14/2018,,
ForumEvent,,,1615340315424362057,23985451019425429,,,2/15/2018,,
ForumEvent,,,1615340315424362057,221415029930911515,,,2/15/2018,,
ForumEvent,,,1615340315424362057,520918203549289993,,,2/15/2018,,
ForumEvent,,,1615340315424362057,1537187632394076201,,,2/15/2018,,
ForumEvent,,,1615340315424362057,667194381354761523,,,2/16/2018,,
ForumEvent,,,1615340315424362057,1213033455489716228,,,2/16/2018,,
ForumEvent,,,1615340315424362057,388148917160808132,,,2/16/2018,,
ForumEvent,,,1615340315424362057,154088144594005391,,,2/17/2018,,
ForumEvent,,,1615340315424362057,245069447523223943,,,2/17/2018,,
ForumEvent,,,1615340315424362057,300660814479262044,,,2/17/2018,,
ForumEvent,,,1615340315424362057,144239412827509983,,,2/18/2018,,
ForumEvent,,,1615340315424362057,1395343835510913634,,,2/18/2018,,
ForumEvent,,,1615340315424362057,1406146117763157524,,,2/19/2018,,
ForumEvent,,,1615340315424362057,1110354586328756154,,,2/19/2018,,
ForumEvent,,,1615340315424362057,1141214101181915720,,,2/19/2018,,
ForumEvent,,,1615340315424362057,1314107035967105427,,,2/19/2018,,
ForumEvent,,,1615340315424362057,1617303908321800310,,,2/20/2018,,
ForumEvent,,,1615340315424362057,1101850153245470622,,,2/20/2018,,
ForumEvent,,,1615340315424362057,148243511641560567,,,2/20/2018,,
ForumEvent,,,1615340315424362057,236613354425230152,,,2/20/2018,,
ForumEvent,,,1615340315424362057,1129403074325174545,,,2/21/2018,,
ForumEvent,,,1615340315424362057,94929819114543493,,,2/21/2018,,
ForumEvent,,,1615340315424362057,654258543643266447,,,2/21/2018,,
ForumEvent,,,1615340315424362057,637591302241812394,,,2/21/2018,,
ForumEvent,,,1615340315424362057,231624213553453342,,,2/22/2018,,
ForumEvent,,,1615340315424362057,1303437611103471237,,,2/22/2018,,
ForumEvent,,,1615340315424362057,1004191543325254823,,,2/22/2018,,
ForumEvent,,,1615340315424362057,1110768122352104258,,,2/22/2018,,
ForumEvent,,,1615340315424362057,412125890259320201,,,2/22/2018,,
ForumEvent,,,1615340315424362057,1421438559314447424,,,2/23/2018,,
ForumEvent,,,1615340315424362057,241715444426343563,,,2/23/2018,,
ForumEvent,,,1615340315424362057,605640141218305447,,,2/23/2018,,
ForumEvent,,,1615340315424362057,956246358518294278,,,2/24/2018,,
ForumEvent,,,1615340315424362057,98155957291908010,,,2/24/2018,,
ForumEvent,,,1615340315424362057,1382922943491333021,,,2/24/2018,,
ForumEvent,,,1615340315424362057,496613202490508994,,,2/25/2018,,
ForumEvent,,,1615340315424362057,1512508214506484152,,,2/25/2018,,
ForumEvent,,,1615340315424362057,1255943854213632556,,,2/26/2018,,
ForumEvent,,,1615340315424362057,1417564730885531863,,,2/26/2018,,
ForumEvent,,,1615340315424362057,1326222914274424510,,,2/26/2018,,
ForumEvent,,,1615340315424362057,302644116159515063,,,2/26/2018,,
ForumEvent,,,1615340315424362057,1574554860180649335,,,2/27/2018,,
ForumEvent,,,1615340315424362057,96617258109455956,,,2/27/2018,,
ForumEvent,,,1615340315424362057,1214349253393278530,,,2/28/2018,,
ForumEvent,,,1615340315424362057,1323635161102294443,,,2/28/2018,,
ForumEvent,,,1615340315424362057,113185411233987544,,,2/28/2018,,
ForumEvent,,,353365307219544531,860355659447192155,,,2/3/2018,,
ForumEvent,,,353365307219544531,730920800811215245,,,2/7/2018,,
ForumEvent,,,353365307219544531,221466348143031380,,,2/10/2018,,
ForumEvent,,,353365307219544531,1510358303268988685,,,2/14/2018,,
ForumEvent,,,353365307219544531,1354506252295230980,,,2/18/2018,,
ForumEvent,,,353365307219544531,724390401456063266,,,2/21/2018,,
ForumEvent,,,353365307219544531,307410941332150106,,,2/25/2018,,
ForumEvent,,,353365307219544531,1304336280908215175,,,2/28/2018,,
ForumEvent,,,1314315120197156050,446324167555085454,,,2/2/2018,,
ForumEvent,,,1314315120197156050,127081124909321412,,,2/3/2018,,
ForumEvent,,,1314315120197156050,913475964117153772,,,2/5/2018,,
ForumEvent,,,1314315120197156050,462120361582116455,,,2/6/2018,,
ForumEvent,,,1314315120197156050,452245244201334828,,,2/7/2018,,
ForumEvent,,,1314315120197156050,861622123362748243,,,2/9/2018,,
ForumEvent,,,1314315120197156050,520139462291759643,,,2/10/2018,,
ForumEvent,,,1314315120197156050,760164840655443079,,,2/12/2018,,
ForumEvent,,,1314315120197156050,812733430844353330,,,2/14/2018,,
ForumEvent,,,1314315120197156050,51640982517242943,,,2/14/2018,,
ForumEvent,,,1314315120197156050,1344165401290392562,,,2/15/2018,,
ForumEvent,,,1314315120197156050,1582981522145465402,,,2/15/2018,,
ForumEvent,,,1314315120197156050,1123442347259079337,,,2/16/2018,,
ForumEvent,,,1314315120197156050,1053180670103460634,,,2/17/2018,,
ForumEvent,,,1314315120197156050,958644870336665740,,,2/18/2018,,
ForumEvent,,,1314315120197156050,963289305278242024,,,2/18/2018,,
ForumEvent,,,1314315120197156050,1436856115401521174,,,2/19/2018,,
ForumEvent,,,1314315120197156050,1510384548720313518,,,2/19/2018,,
ForumEvent,,,1314315120197156050,1067516124315587731,,,2/20/2018,,
ForumEvent,,,1314315120197156050,850624439474102106,,,2/20/2018,,
ForumEvent,,,1314315120197156050,1103148266367218191,,,2/21/2018,,
ForumEvent,,,1314315120197156050,357313145766339370,,,2/21/2018,,
ForumEvent,,,1314315120197156050,921555572218104253,,,2/22/2018,,
ForumEvent,,,1314315120197156050,1572263314308821864,,,2/22/2018,,
ForumEvent,,,1314315120197156050,1292195640669304263,,,2/22/2018,,
ForumEvent,,,1314315120197156050,1334111280255321444,,,2/22/2018,,
ForumEvent,,,1314315120197156050,388073545983022752,,,2/23/2018,,
ForumEvent,,,1314315120197156050,1413543482351436660,,,2/23/2018,,
ForumEvent,,,1314315120197156050,648540286913345840,,,2/23/2018,,
ForumEvent,,,1314315120197156050,1418641524250316593,,,2/24/2018,,
ForumEvent,,,1314315120197156050,333114736282241020,,,2/25/2018,,
ForumEvent,,,1314315120197156050,625320585138435175,,,2/25/2018,,
ForumEvent,,,1314315120197156050,1101954206296918751,,,2/26/2018,,
ForumEvent,,,1314315120197156050,1410116288560105016,,,2/26/2018,,
ForumEvent,,,1314315120197156050,901229151212155652,,,2/27/2018,,
ForumEvent,,,1314315120197156050,709832439810552518,,,2/27/2018,,
ForumEvent,,,1314315120197156050,1546651259610411606,,,2/27/2018,,
ForumEvent,,,1314315120197156050,467570914808262099,,,2/28/2018,,
ForumEvent,,,1314315120197156050,1189045493114024253,,,2/28/2018,,
ForumEvent,,,1372844135435303981,553352123982167194,,,2/1/2018,,
ForumEvent,,,1372844135435303981,720617534681841176,,,2/2/2018,,
ForumEvent,,,1372844135435303981,1251665151709445122,,,2/4/2018,,
ForumEvent,,,1372844135435303981,70396279430519915,,,2/5/2018,,
ForumEvent,,,1372844135435303981,512422167555513103,,,2/7/2018,,
ForumEvent,,,1372844135435303981,23071630453407791,,,2/8/2018,,
ForumEvent,,,1372844135435303981,1208373623303142140,,,2/9/2018,,
ForumEvent,,,1372844135435303981,1006665103274784365,,,2/10/2018,,
ForumEvent,,,1372844135435303981,74173017127494154,,,2/11/2018,,
ForumEvent,,,1372844135435303981,1597133241141101710,,,2/12/2018,,
ForumEvent,,,1372844135435303981,459295818324005018,,,2/13/2018,,
ForumEvent,,,1372844135435303981,74034131413567120,,,2/14/2018,,
ForumEvent,,,1372844135435303981,122383835514111039,,,2/15/2018,,
ForumEvent,,,1372844135435303981,685806729451721811,,,2/16/2018,,
ForumEvent,,,1372844135435303981,722034805075882107,,,2/17/2018,,
ForumEvent,,,1372844135435303981,456044205153926200,,,2/19/2018,,
ForumEvent,,,1372844135435303981,1344511248219747412,,,2/20/2018,,
ForumEvent,,,1372844135435303981,1331150140066123753,,,2/20/2018,,
ForumEvent,,,1372844135435303981,1520431694355180147,,,2/21/2018,,
ForumEvent,,,1372844135435303981,827209111984761420,,,2/22/2018,,
ForumEvent,,,1372844135435303981,1397534517946223643,,,2/23/2018,,
ForumEvent,,,1372844135435303981,1539983353518432416,,,2/25/2018,,
ForumEvent,,,1372844135435303981,1233634512806660968,,,2/26/2018,,
ForumEvent,,,1372844135435303981,444245548544716462,,,2/27/2018,,
ForumEvent,,,15133734353741126,1151152033512826380,,,1/31/2018,,
ForumEvent,,,15133734353741126,1548150835275218087,,,2/2/2018,,
ForumEvent,,,15133734353741126,344461233006576095,,,2/5/2018,,
ForumEvent,,,15133734353741126,1517013516198898232,,,2/7/2018,,
ForumEvent,,,15133734353741126,1650337510344190201,,,2/9/2018,,
ForumEvent,,,15133734353741126,1136306532242811362,,,2/11/2018,,
ForumEvent,,,15133734353741126,658913921175559343,,,2/13/2018,,
ForumEvent,,,15133734353741126,548083156455402565,,,2/15/2018,,
ForumEvent,,,15133734353741126,595725581182252655,,,2/17/2018,,
ForumEvent,,,15133734353741126,93630580488554528,,,2/19/2018,,
ForumEvent,,,15133734353741126,62995602901094334,,,2/20/2018,,
ForumEvent,,,15133734353741126,1455449409152291582,,,2/22/2018,,
ForumEvent,,,15133734353741126,794223087453320428,,,2/24/2018,,
ForumEvent,,,15133734353741126,930120752272732423,,,2/26/2018,,
ForumEvent,,,15133734353741126,1650278142385741741,,,2/28/2018,,
ForumEvent,,,565733832133342431,200934762513851224,,,2/5/2018,,
ForumEvent,,,565733832133342431,1519104355912316540,,,2/12/2018,,
ForumEvent,,,565733832133342431,1221105283498495918,,,2/18/2018,,
ForumEvent,,,565733832133342431,822155316008515002,,,2/25/2018,,
ForumEvent,,,1222966301068614432,539562230734004614,,,2/5/2018,,
ForumEvent,,,1222966301068614432,958154241975466842,,,2/11/2018,,
ForumEvent,,,1222966301068614432,1513240663411410261,,,2/18/2018,,
ForumEvent,,,1222966301068614432,531335501395136294,,,2/24/2018,,
ForumEvent,,,555784630220125214,1195908067223601612,,,2/3/2018,,
ForumEvent,,,555784630220125214,942601902250638018,,,2/14/2018,,
ForumEvent,,,555784630220125214,506206977408840156,,,2/25/2018,,
ForumEvent,,,451888058015735870,105059530414875620,,,2/7/2018,,
ForumEvent,,,451888058015735870,841703171804109300,,,2/17/2018,,
ForumEvent,,,451888058015735870,511345769327543443,,,2/28/2018,,
ForumEvent,,,254347350613723281,437650923054151590,,,2/9/2018,,
ForumEvent,,,1040437236245414809,777223613049631530,,,2/1/2018,,
ForumEvent,,,1040437236245414809,1540017241891615402,,,2/16/2018,,
ForumEvent,,,1083041743586306041,1600539330051551383,,,2/19/2018,,
ForumEvent,,,442231451428861295,384165935543485554,,,2/16/2018,,
ForumEvent,,,188043543797416114,83004183431269840,,,2/19/2018,,
ForumEvent,,,1202482536733844323,1034145112905175012,,,2/11/2018,,
ForumEvent,,,1202482536733844323,1034034002686571964,,,2/16/2018,,
ForumEvent,,,1202482536733844323,471053223115345522,,,2/24/2018,,
ForumEvent,,,324124332757504717,1609113398227617722,,,2/19/2018,,
ForumEvent,,,1314315120197156050,975125895536367330,,,2/28/2018,,
ForumEvent,,,1314315120197156050,880605232561543914,,,3/1/2018,,
ForumEvent,,,1314315120197156050,1123103621135449654,,,3/1/2018,,
ForumEvent,,,1314315120197156050,431136508954982589,,,3/2/2018,,
ForumEvent,,,1314315120197156050,543923825609908311,,,3/2/2018,,
ForumEvent,,,1314315120197156050,845818922566113015,,,3/3/2018,,
ForumEvent,,,1314315120197156050,965382614363820542,,,3/4/2018,,
ForumEvent,,,1314315120197156050,454618229502237220,,,3/5/2018,,
ForumEvent,,,1314315120197156050,324441657311115118,,,3/5/2018,,
ForumEvent,,,1314315120197156050,612123652128565450,,,3/6/2018,,
ForumEvent,,,1314315120197156050,140959730256257502,,,3/7/2018,,
ForumEvent,,,1314315120197156050,922396864142277152,,,3/7/2018,,
ForumEvent,,,1314315120197156050,846042324908114111,,,3/8/2018,,
ForumEvent,,,1314315120197156050,114622988331043156,,,3/8/2018,,
ForumEvent,,,1314315120197156050,1634442033323240950,,,3/8/2018,,
ForumEvent,,,1314315120197156050,99712362311252084,,,3/9/2018,,
ForumEvent,,,1314315120197156050,497231510528994440,,,3/10/2018,,
ForumEvent,,,1314315120197156050,9805621630309281,,,3/10/2018,,
ForumEvent,,,1314315120197156050,1111244120542002068,,,3/11/2018,,
ForumEvent,,,1314315120197156050,1144961731609918492,,,3/12/2018,,
ForumEvent,,,1314315120197156050,855438194366585621,,,3/12/2018,,
ForumEvent,,,1314315120197156050,116485226534345214,,,3/13/2018,,
ForumEvent,,,1314315120197156050,1169989955211066013,,,3/14/2018,,
ForumEvent,,,1314315120197156050,933230962091286184,,,3/14/2018,,
ForumEvent,,,1314315120197156050,804817426553628762,,,3/15/2018,,
ForumEvent,,,1314315120197156050,1461176085325856539,,,3/15/2018,,
ForumEvent,,,1314315120197156050,1128321156462105633,,,3/16/2018,,
ForumEvent,,,1314315120197156050,981453025619602288,,,3/16/2018,,
ForumEvent,,,1314315120197156050,1548385856540669968,,,3/17/2018,,
ForumEvent,,,1314315120197156050,1587054119923510319,,,3/18/2018,,
ForumEvent,,,1314315120197156050,1443620160629428238,,,3/19/2018,,
ForumEvent,,,1314315120197156050,468407152414136338,,,3/20/2018,,
ForumEvent,,,1314315120197156050,1353570713434657806,,,3/20/2018,,
ForumEvent,,,1314315120197156050,202026115872105505,,,3/21/2018,,
ForumEvent,,,1314315120197156050,1039461625358593780,,,3/21/2018,,
ForumEvent,,,1314315120197156050,894375714851732334,,,3/21/2018,,
ForumEvent,,,1314315120197156050,833679405447334295,,,3/22/2018,,
ForumEvent,,,1314315120197156050,479612646312804376,,,3/22/2018,,
ForumEvent,,,1314315120197156050,708339320641515420,,,3/23/2018,,
ForumEvent,,,1314315120197156050,1563595946830171625,,,3/23/2018,,
ForumEvent,,,1314315120197156050,300083240232819176,,,3/23/2018,,
ForumEvent,,,1314315120197156050,495400132335124312,,,3/24/2018,,
ForumEvent,,,1314315120197156050,19317411150842232,,,3/24/2018,,
ForumEvent,,,1314315120197156050,813160465857632010,,,3/25/2018,,
ForumEvent,,,1314315120197156050,156456217295225571,,,3/25/2018,,
ForumEvent,,,1314315120197156050,233108203452869211,,,3/26/2018,,
ForumEvent,,,1314315120197156050,1015130939741112257,,,3/26/2018,,
ForumEvent,,,1314315120197156050,202231244788755090,,,3/27/2018,,
ForumEvent,,,1314315120197156050,173244235807304743,,,3/27/2018,,
ForumEvent,,,1314315120197156050,926235325527323031,,,3/27/2018,,
ForumEvent,,,1314315120197156050,261347403813279,,,3/28/2018,,
ForumEvent,,,1314315120197156050,421289244166575544,,,3/28/2018,,
ForumEvent,,,1314315120197156050,606299126322256081,,,3/29/2018,,
ForumEvent,,,1314315120197156050,987134279325535454,,,3/29/2018,,
ForumEvent,,,1314315120197156050,861086341832107549,,,3/30/2018,,
ForumEvent,,,1314315120197156050,361463983436153488,,,3/30/2018,,
ForumEvent,,,1314315120197156050,1454122824513724337,,,3/31/2018,,
ForumEvent,,,1615340315424362057,278625853077535182,,,2/28/2018,,
ForumEvent,,,1615340315424362057,1332258530911573124,,,2/28/2018,,
ForumEvent,,,1615340315424362057,153814264381843832,,,3/1/2018,,
ForumEvent,,,1615340315424362057,1544319233533149115,,,3/1/2018,,
ForumEvent,,,1615340315424362057,997623090766312221,,,3/1/2018,,
ForumEvent,,,1615340315424362057,223264662077747365,,,3/1/2018,,
ForumEvent,,,1615340315424362057,1331571913124095355,,,3/1/2018,,
ForumEvent,,,1615340315424362057,1570948923424621267,,,3/2/2018,,
ForumEvent,,,1615340315424362057,212406084795045081,,,3/2/2018,,
ForumEvent,,,1615340315424362057,1357558142472928228,,,3/2/2018,,
ForumEvent,,,1615340315424362057,1419436433232656052,,,3/2/2018,,
ForumEvent,,,1615340315424362057,1224310551592445543,,,3/3/2018,,
ForumEvent,,,1615340315424362057,681263620012512236,,,3/3/2018,,
ForumEvent,,,1615340315424362057,73659825044161006,,,3/4/2018,,
ForumEvent,,,1615340315424362057,478215652953155141,,,3/4/2018,,
ForumEvent,,,1615340315424362057,1562087918637325843,,,3/4/2018,,
ForumEvent,,,1615340315424362057,1223468041362161739,,,3/5/2018,,
ForumEvent,,,1615340315424362057,1550511509337345255,,,3/5/2018,,
ForumEvent,,,1615340315424362057,940820892419053604,,,3/6/2018,,
ForumEvent,,,1615340315424362057,1225887563171967456,,,3/6/2018,,
ForumEvent,,,1615340315424362057,623275527115559552,,,3/6/2018,,
ForumEvent,,,1615340315424362057,80684611249320351,,,3/7/2018,,
ForumEvent,,,1615340315424362057,144143250982630656,,,3/7/2018,,
ForumEvent,,,1615340315424362057,1260769724517879314,,,3/7/2018,,
ForumEvent,,,1615340315424362057,1234392266378587154,,,3/8/2018,,
ForumEvent,,,1615340315424362057,301661642324439639,,,3/8/2018,,
ForumEvent,,,1615340315424362057,706053011117774711,,,3/8/2018,,
ForumEvent,,,1615340315424362057,940245818984339860,,,3/9/2018,,
ForumEvent,,,1615340315424362057,905126964640090844,,,3/9/2018,,
ForumEvent,,,1615340315424362057,615324221229164553,,,3/9/2018,,
ForumEvent,,,1615340315424362057,513752574712527137,,,3/10/2018,,
ForumEvent,,,1615340315424362057,762210571272166076,,,3/10/2018,,
ForumEvent,,,1615340315424362057,271655104632710213,,,3/11/2018,,
ForumEvent,,,1615340315424362057,1551154004247020604,,,3/11/2018,,
ForumEvent,,,1615340315424362057,1371070986161312235,,,3/12/2018,,
ForumEvent,,,1615340315424362057,226127697634310800,,,3/12/2018,,
ForumEvent,,,1615340315424362057,143799957646396207,,,3/12/2018,,
ForumEvent,,,1615340315424362057,1057200892905322305,,,3/13/2018,,
ForumEvent,,,1615340315424362057,1060313945927140830,,,3/13/2018,,
ForumEvent,,,1615340315424362057,1214511448344540461,,,3/13/2018,,
ForumEvent,,,1615340315424362057,321023135276234765,,,3/14/2018,,
ForumEvent,,,1615340315424362057,121409570731541124,,,3/14/2018,,
ForumEvent,,,1615340315424362057,1501448354522066343,,,3/14/2018,,
ForumEvent,,,1615340315424362057,1495701340125854880,,,3/14/2018,,
ForumEvent,,,1615340315424362057,626126374233971510,,,3/15/2018,,
ForumEvent,,,1615340315424362057,212729017003043313,,,3/15/2018,,
ForumEvent,,,1615340315424362057,1413251991261860071,,,3/15/2018,,
ForumEvent,,,1615340315424362057,1443403171193860875,,,3/16/2018,,
ForumEvent,,,1615340315424362057,1382553528682115407,,,3/16/2018,,
ForumEvent,,,1615340315424362057,1494370958122974556,,,3/16/2018,,
ForumEvent,,,1615340315424362057,611412807384404035,,,3/17/2018,,
ForumEvent,,,1615340315424362057,213987127652053308,,,3/17/2018,,
ForumEvent,,,1615340315424362057,693958452431319239,,,3/18/2018,,
ForumEvent,,,1615340315424362057,855251404144136480,,,3/18/2018,,
ForumEvent,,,1615340315424362057,782472111139419921,,,3/19/2018,,
